slang,formal,In-dictionary
gewlaaaaa,gila,1
gg,enggak,1
gg,enggak,1
gga,enggak,1
giitu,begitu,1
gilaa,gila,1
gilaaa,gila,1
gilaaa,gila,1
gilaaa,gila,1
gilaaaa,gila,1
gilaaaa,gila,1
gilaaaaaa,gila,1
gilak,gila,1
gilak,gila,1
gilakkk,gila,1
gilakkkkk,gila,1
gilakkkkkk,gila,1
gile,gila,1
gile,gila,1
gile,gila,1
gils,gila,1
gils,gila,1
gilsss,gila,1
gilzz,gila,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimana,bagaimana,1
gimanaa,bagaimana,1
gimanaaaa,bagaimana,1
gimn,bagaimana,1
gimna,bagaimana,1
gimna,bagaimana,1
gimna,bagaimana,1
gingsungny,gingsulnya,0
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
gini,begini,1
ginian,beginian,1
ginian,beginian,1
ginian,beginian,1
ginii,begini,1
ginii,begini,1
giniii,begini,1
giniin,beginikan,0
giniin,beginikan,0
ginting,ganteng,1
giti,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu,begitu,1
gitu2,begitu-gitu,0
gitu2,begitu-gitu,0
gituan,begituan,1
gituan,begituan,1
gituh,begitu,1
gituh,begitu,1
gituh,begitu,1
gituin,begitukan,1
gituin,begitukan,0
gituin,begitukan,0
gitulah,begitulah,0
gituu,begitu,1
gituuu,begitu,1
gituuu,begitu,1
gituuu,begitu,1
gituuuuu,begitu,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gk,enggak,1
gkhianati,mengkhianati,1
gkk,enggak,1
gkkan,enggak akan,0
gksalah,enggak salah,0
gksi,enggak sih,0
glembeeeer,gelambir,1
gmana,bagaimana,1
gmana,bagaimana,1
gmana,bagaimana,1
gmana,bagaimana,1
gmanapun,bagaimanapun,1
gmau,enggak mau,0
gmn,bagaimana,1
gmn,bagaimana,1
gmn,bagaimana,1
gmn,bagaimana,1
gmn,bagaimana,1
gmn,bagaimana,1
gmn,bagaimana,1
gmn,bagaimana,1
gmn,bagaimana,1
gmn,bagaimana,1
gmn,bagaimana,1
gmn,bagaimana,1
gmn,bagaimana,1
gmn,bagaimana,1
gmn,bagaimana,0
gmna,bagaimana,1
gmna,bagaimana,1
gmna,bagaimana,1
gmna,bagaimana,1
gmna,bagaimana,1
gmpg,gampang,1
gn,begini,1
gn,begini,1
gn,begini,1
gn,begini,1
gndakan,gandakan,0
gni,begini,1
gni,begini,1
gni,begini,1
gni,begini,1
gni,begini,1
gni,begini,1
gni,begini,1
gni,begini,1
gni,begini,1
gnii,begini,1
gnti,ganti,1
gnyngka,enggak menyangka,0
goblokkk,goblok,1
gokiiill,gila,1
gokil,gila,1
gokil,gila,1
gokil,gila,1
gokil,gila,1
gokil,gila,1
gokil,gila,1
gokil,gila,1
gokill,gila,1
gokilll,gila,1
gokillllll,gila,1
gokillllll,gila,1
gokilnya,gilanya,0
goncengin,boncengkan,1
gosipin,menggosipkan,1
gossip2.an,gosip-gosipan,0
gpp,enggak apa-apa,0
gpp,enggak apa-apa,0
gpp,enggak apa-apa,0
gpp,enggak apa-apa,0
gpp,enggak apa-apa,0
gpp,enggak apa-apa,0
gpp,enggak apa-apa,0
gpp,enggak apa-apa,0
gpp,enggak apa-apa,0
gr2,gara-gara,1
gr2,gara-gara,1
gra2,gara-gara,1
graaatiiiis,gratis,1
gratiss,gratis,1
gratisss,gratis,1
gratisss,gratis,1
greged,greget,1
grgr,gara-gara,1
grunya,gurunya,0
gt,begitu,1
gt,begitu,1
gt,begitu,1
gt,begitu,1
gt,begitu,1
gt,begitu,1
gt,begitu,1
gt,begitu,1
gt,begitu,1
gt,begitu,1
gt,begitu,1
gt,begitu,1
gt,begitu,1
gt,begitu,1
gt,begitu,1
gt,begitu,1
gtau,enggak tau,0
gthu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
gtu,begitu,1
"gtu""",begitu-gitu,0
"gtu""an",begitu-gituan,0
gtu2,begitu-gitu,0
gtuh,begitu,1
gtuu,begitu,1
gtuu,begitu,1
gtw,enggak tau,0
guaa,gua,1
guaa,gua,1
guaaaaaaa,gua,1
guanteng,ganteng,1
guee,gue,1
guee,gue,1
guee,gue,1
gueee,gue,1
gueee,gue,1
gueeeee,gue,1
gunaa,guna,1
guw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gw,gue,1
gx,enggak,1
gx,enggak,1
gx,enggak,1
gx,enggak,1
gya,gaya,1
hadapin,menghadapi,1
haddeh,aduh,1
hadeeehhh,aduh,1
hadeehh,aduh,1
hadeeuh,aduh,1
hadeuh,aduh,1
hadeuuh,aduh,1
hadeuuhhhh,aduh,1
hadirr,hadir,1
hadirrr,hadir,1
hadirrr,hadir,1
haduh,aduh,1
haduh,aduh,1
haduuuh,aduh,1
haii,hai,1
haiii,hai,1
hal2,hal-hal,0
halahh,alah,1
halangin,halangi,0
halllo,halo,1
hallo,halo,1
hallo,halo,1
hallooo,halo,1
hallooo,halo,1
halooo,halo,1
halow,halo,1
hampasss,hempas,1
hancurin,menghancurkan,1
hancurin,menghancurkan,1
hancuuuuuy,hancur,1
"happi""",hepi-hepi,0
hapusin,hapuskan,0
haragain,menghargai,1
hargs,harga,1
hari2,hari-hari,0
haru,harus,1
hasilnyaaa,hasilnya,0
haslnya,hasilnya,0
hat,hati,1
"hati""",hati-hati,1
hati.a,hatinya,0
hati2,hati-hati,1
hati2,hati-hati,1
hatii,hati,1
hatiiii,hati,1
hay,hai,1
hay,hai,1
hay,hai,1
hayal,khayal,1
hayalanku,khayalanku,0
hayooo,hayo,1
hayukk,hayo,1
hayuu,hayo,1
hbis,habis,1
hbis,habis,1
hbs,habis,1
hbs,habis,1
hdk,hendak,1
hdk,hendak,1
hdk,hendak,1
hdp,hidup,1
hdp,hidup,1
hdp,hidup,1
hdp,hidup,1
hdp,hidup,1
hdp,hidup,1
hdpn,hadapan,0
hdpnya,hidupnya,0
hdpnya,hidupnya,0
hdup,hidup,1
hdup,hidup,1
hdup,hidup,1
hdup,hidup,1
hdup,hidup,1
hdup,hidup,1
hdup,hidup,1
hebaat,hebat,1
hebatt,hebat,1
hedeuuhh,aduh,1
heeee,hai,1
hehh,eh,1
heii,hai,1
heii,hai,1
helloo,halo,1
hellooooooo,halo,1
helo,halo,1
helooooo,halo,1
hematt,hemat,1
hempaass,hempas,1
hgga,hingga,1
hianatin,khianati,0
hidiyah,hidayah,1
hiduppp,hidup,1
hidupppp,hidup,1
hidupx,hidupnya,1
hiduupppp,hidup,1
hiii,hai,1
hijaabbb,hijab,1
hijabb,hijab,1
hijabb,hijab,1
hijabb,hijab,1
hijabb,hijab,1
hijap,hijab,1
hijap,hijab,1
hilangin,menghilangkan,1
hilangv,hilang,1
himana,bagaimana,1
hiraukn,hiraukan,0
hiri,hari,1
hmpir,hampir,1
hndak,hendak,1
hndk,hendak,1
hngga,hingga,1
hny,hanya,1
hny,hanya,1
hny,hanya,1
hnya,hanya,1
hnya,hanya,1
hnya,hanya,1
hnya,hanya,1
hnya,hanya,1
hnya,hanya,1
hokiii,hoki,1
hotak,botak,1
hotx,hotnya,0
hpus,hapus,1
hr,hari,1
hr,hari,1
hr,hari,1
hri,hari,1
hri,hari,1
hri,hari,1
hrs,harus,1
hrs,harus,1
hrs,harus,1
hrs,harus,1
hrs,harus,1
hrs,harus,1
hrs,harus,1
hrs,harus,1
hrs,harus,1
hrs,harus,1
hrs,harus,1
hrs,harus,1
hrs,harus,1
hrs,harus,1
hrs,harus,1
hrsny,harusny,0
hrsnya,harusnya,0
hrsnya,harusnya,0
hrus,harus,1
hrus,harus,1
hrus,harus,1
hrusnya,harusnya,0
hslnya,hasilnya,0
ht,hati,1
ht,hati,1
hub,hubungan,1
hub,hubungi,0
hub,hubungi,0
hub,hubungi,0
hub,hubungi,0
hub,hubungi,0
hub,hubungi,0
hub,hubungi,0
hub,hubungi,0
hub,hubungi,0
hub,hubungi,0
hub,hubungi,0
hub,menghubungi,1
hubngan,hubungan,1
hubunggi,hubungi,1
hubunggi,hubungi,0
hujatann,hujatan,1
hy,hai,1
hy,hai,1
hy,hai,1
hy,hai,1
hy,hai,1
hy,hai,1
iaa,iya,1
iaa,ya,1
ibliss,iblis,1
ibu2,ibu-ibu,0
ibuk2,ibu-ibu,0
ibuk2,ibu-ibu,0
idamann,idaman,1
idolaa,idola,1
idoolaaa,idola,1
idung,hidung,1
idung,hidung,1
idung,hidung,1
idungnya,hidungnya,0
idup,hidup,1
idup,hidup,1
idup,hidup,1
idup,hidup,1
idup,hidup,1
idupnya,hidupnya,0
idupnya,hidupnya,0
igtlah,ingatlah,0
ihh,ih,1
ihh,ih,1
ihh,ih,1
ihh,ih,1
ihh,ih,1
ihh,ih,1
ihh,ih,1
ihh,ih,1
ihh,ih,1
ihh,ih,1
ihh,ih,1
ihh,ih,1
ihh,ih,1
ihh,ih,1
ihh,ih,1
ihhh,ih,1
ihhh,ih,1
ihhh,ih,1
ihhh,ih,1
ihhh,ih,1
ihhh,ih,1
ihhhh,ih,1
ihhhhh,ih,1
iih,ih,1
iihh,ih,1
iiih,ih,1
iiihh,ih,1
iiihhhh,ih,1
iiihhhhh,ih,1
iiihhhhh,ih,1
iiii,ih,1
iiiihhhhhj,ih,1
iiiiiiiii,ih,1
iiiiiiiiii,ih,1
ijap,ijab,1
ikh,ih,1
ikh,ih,1
ikut2,ikut-ikut,1
ikut2an,ikut-ikutan,1
ikut2an,ikut-ikutan,1
ikutin,ikuti,0
ikutin,mengikuti,1
ikutin,mengikuti,1
ilang,hilang,1
ilang,hilang,1
ilang,hilang,1
ilang,hilang,1
ilang,hilang,1
ilang,hilang,1
ilang,hilang,1
ilang,hilang,1
"ilang""",hilang-hilang,0
ilang2,hilang-hilang,0
ilang2,hilang-hilang,0
ilang2an,hilang-hilangan,0
ilang-in,hilangkan,0
ilmh,ilmu,1
imoet,imut,1
imoet,imut,0
imut2,imut-imut,1
imutt,imut,0
imutttttt,imut,0
imuttzz,imut,1
imuutt,imut,0
imuuttt,imut,1
in,ini,1
in,ini,1
in,ini,1
indahhh,indah,1
indefendet,independen,1
indo,indonesia,1
indo,indonesia,1
indo,indonesia,1
indo,indonesia,1
indo,indonesia,1
indo,indonesia,1
indo,indonesia,1
indo,indonesia,1
indo,indonesia,1
indo,indonesia,1
indo,indonesia,1
indo,indonesia,1
indo,indonesia,1
indo,indonesia,1
indo,indonesia,1
indoneaia,indonesia,1
indonesiaaa,indonesia,1
indonesiaah,indonesia,1
infpyunnnn,ampun,1
ingeet,ingat,1
inget,ingat,1
inget,ingat,1
inget,ingat,1
inget,ingat,1
inget,ingat,1
inget,ingat,1
inget,ingat,1
inget,ingat,1
inget,ingat,1
inget,ingat,1
inget,ingat,1
inget,ingat,1
inget,ingat,1
inget,ingat,1
inget,ingat,1
inget,ingat,1
inget,ingat,1
ingetin,mengingatkan,1
inggat,ingat,1
inggrisny,inggrisnya,0
inghinn,ingin,1
ingi,ingin,1
inginkn,inginkan,0
inginkn,inginkan,0
ingt,ingat,1
ingt,ingat,1
inia,ini,1
iniehh,ini,1
inih,ini,1
inih,ini,1
inihhh,ini,1
inii,ini,1
inii,ini,1
inii,ini,1
inii,ini,1
inii,ini,1
inii,ini,1
inii,ini,1
inii,ini,1
iniii,ini,1
iniiiii,ini,1
iniiiiiiiiiiiiiii,ini,1
iniw,ini,1
inni,ini,1
insonniaaa,insomnia,1
iooo,lo,1
iriiiii,iri,1
iseng2,iseng-iseng,1
istimewaaa,istimewa,1
istiqamah,istikamah,1
istiqamah,istikamah,1
istiqomah,istikamah,1
istiqomahhh,istikamah,1
it,itu,1
it,itu,1
it,itu,1
it,itu,1
it,itu,1
it,itu,1
ithu,itu,1
ituh,itu,1
itumahh,itumah,0
itungan,hitungan,1
itungan,hitungan,1
itungan,hitungan,1
itungan,hitungan,0
ituu,itu,1
ituu,itu,1
ituu,itu,1
ituu,itu,1
ituu,itu,1
ituuu,itu,1
ituuuu,itu,1
ityl,itil,1
iu,itu,1
iy,iya,1
iyaa,iya,1
iyaa,iya,1
iyaa,iya,1
iyaa,iya,1
iyaa,iya,1
iyaa,iya,1
iyaa,iya,1
iyaa,iya,1
iyaa,iya,1
iyaa,iya,1
iyaaa,iya,1
iyaaa,iya,1
iyaaa,iya,1
iyaaa,iya,1
iyaaaa,iya,1
iyaap,iya,1
iyaappps,iya,1
iyah,iya,1
iyah,iya,1
iyah,iya,1
iyah,iya,1
iyak,iya,1
iyak,iya,1
iyap,iya,1
iyh,iya,1
iyha,iya,1
iyha,iya,1
iyha,iya,1
iyuh,ih,1
iyuuhhh,ih,1
iyuuuhhhh,ih,1
j,saja,1
ja,saja,1
ja,saja,1
ja,saja,1
ja,saja,1
ja,saja,1
ja,saja,1
jaaangan,jangan,1
jaadii,jadi,1
jadii,jadi,1
jadiin,jadikan,0
jadilh,jadilah,0
jadu,jadi,1
jadulnya,jaman dulunya,0
jagain,jaga,1
jagain,jaga,1
jagain,menjaga,1
jagain,menjaga,1
jagain,menjaga,1
jahatin,menjahati,1
jakety,jaketnya,0
"jalan""nya",jalan-jalannya,0
jalan2,jalan-jalan,0
jalan2,jalan-jalan,0
jalan2,jalan-jalan,0
jalanani,menjalani,1
jalanin,menjalani,1
jalanin,menjalani,1
jamam,jaman,1
jaman2,jaman-jaman,0
jaman2nya,jaman-jamannya,0
jan,jangan,1
jan,jangan,1
jan,jangan,1
"jangan""",jangan-jangan,1
jangan2,jangan-jangan,1
jangan2,jangan-jangan,1
janjutin,lanjutkan,0
janka,jangka,1
jaoooh,jauh,1
jari2,jari-jari,1
jatoh,jatuh,1
jatuhnyaa,jatuhnya,0
jauhh,jauh,1
jauhhh,jauh,1
jauhin,jauhi,0
jauuhhh,jauh,1
jawabanny,jawabannya,0
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,1
jd,jadi,0
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdi,jadi,1
jdii,jadi,1
jdulnya,judulnya,0
jdulnya,judulnya,0
jdwl,jadwal,1
jd'y,jadinya,0
"jelas""",jelas-jelas,0
jelas2,jelas-jelas,0
jelase,jelas,1
jelashh,jelas,1
jelasssss,jelas,1
"jelek""in",menjelek-jelekkan,1
jelek2,jelek-jelek,1
jelekin,menjelekkan,1
jelekin,menjelekkan,1
jelekin,menjelekkan,1
jelekin,menjelekkan,1
jelex,jelek,1
jels,jelas,1
jendes,janda,1
jendess,janda,1
jendesss,janda,1
jendral,jenderal,1
jeniuss,jenius,1
jerewi,jerawat,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,1
jg,juga,0
jga,juga,1
jga,juga,1
jga,juga,1
jga,juga,1
jga,juga,1
jga,juga,1
jga,juga,1
jga,juga,1
jga,juga,1
jga,juga,1
jga,juga,1
jga,juga,1
jga,juga,1
jga,juga,1
jga,juga,1
jgan,jangan,1
jgan,jangan,1
jgan,jangan,1
jgk,juga,1
jgk,juga,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn,jangan,1
jgn2,jangan-jangan,1
jgn2,jangan-jangan,1
jgn2,jangan-jangan,1
jgn2,jangan-jangan,1
jh,saja,1
jidad,jidat,1
jilbabny,jilbabnya,0
jilbabnyaah,jilbabnya,0
jilbabnye,jilbabnya,0
jilbb,jilbab,1
jing,anjing,1
jing,anjing,1
jirr,anjir,1
jirrrr,anjir,1
jjur,jujur,1
jk,jika,1
jkrta,jakarta,1
jkt,jakarta,1
jkt,jakarta,1
jlbb,jilbab,1
jlek,jelek,1
jlek,jelek,1
jln,jalan,1
jln,jalan,1
jln2,jalan-jalan,0
jls2,jelas-jelas,0
jmnya,jamnya,0
jmpaaaa,jumpa,1
jnagn,jangan,1
jnda,janda,1
jng,jangan,1
jng,jangan,1
jng,jangan,1
jngan,jangan,1
jngan,jangan,1
jngan,jangan,1
jngan,jangan,1
jngan,jangan,1
jngan,jangan,1
jngan,jangan,1
jngn,jangan,1
jngn,jangan,1
jngn,jangan,1
jngn,jangan,1
jngn,jangan,1
jngn,jangan,1
jngn,jangan,1
jngn,jangan,1
jngnn,jangan,1
jodohny,jodohnya,0
jodohx,jodohnya,0
jogetin,berjoget,1
jombsss,jomblo,1
jorokkkk,jorok,1
jorookknya,joroknya,0
jrang,jarang,1
jrnk,jarang,1
jt,juta,1
jt,juta,1
jt,juta,1
jt,juta,1
jt,juta,1
judulnyaa,judulnya,0
jugaa,juga,1
jugaa,juga,1
jugaa,juga,1
jugaa,juga,1
jugaaa,juga,1
jugaaa,juga,1
jugaakk,juga,1
jugak,juga,1
jugak,juga,1
jungkiir,jungkir,1
justeru,justru,1
jwab,jawab,1
jwb,jawab,1
jwb,jawab,1
jwban,jawaban,1
k,kak,1
k,kak,1
k,kak,1
